Family	Genus	Scientific name	Adult survival	Age at first breeding	Maximum longevity	Z	GenFLS	GenFL	GenFS	GenLength	Priority for research
Paradisaeidae	Seleucidis	Seleucidis melanoleucus	0,827420643	2,045228108	14,50891123	0,193790565	5,777855781	4,460572302	6,839663882	5,777855781	Low
Paradisaeidae	Drepanornis	Drepanornis albertisi	0,787712241	1,83145729	11,91031052	0,193790565	4,682834541	3,784643952	5,542044489	4,682834541	Low
Paradisaeidae	Drepanornis	Drepanornis bruijnii	0,777031488	1,634131154	11,54954145	0,193790565	4,387634006	3,555644117	5,119069368	4,387634006	Low
Paradisaeidae	Semioptera	Semioptera wallacii	0,753885659	1,760713837	13,43090347	0,193790565	4,405326576	4,02228648	4,823865931	4,405326576	Low
Paradisaeidae	Lophorina	Lophorina paradisea	0,739515021	1,805525191	15	0,193790565	4,436650502	4,362489919	4,644518149	4,436650502	Low
Paradisaeidae	Lophorina	Lophorina victoriae	0,780821865	1,779399602	10,7457368	0,193790565	4,422003813	3,516991154	5,341898503	4,422003813	Low
Paradisaeidae	Lophorina	Lophorina superba	0,715035058	1,654374459	11,08269161	0,193790565	3,801570825	3,481493367	4,163578058	3,801570825	Low
Paradisaeidae	Lophorina	Lophorina magnifica	0,751474588	1,887941053	15,3	0,193790565	4,650484813	4,487071534	4,911674449	4,650484813	Low
Paradisaeidae	Lophorina	Lophorina intercedens	0,741280122	1,817302771	12,26858672	0,193790565	4,258225114	3,842662992	4,68248703	4,258225114	Low
Paradisaeidae	Epimachus	Epimachus fastosus	0,791490151	1,723830489	13,52713895	0,193790565	4,866598648	4,011200305	5,519767011	4,866598648	Low
Paradisaeidae	Epimachus	Epimachus meyeri	0,836530412	2,141823719	15,22286736	0,193790565	6,005702714	4,676806557	7,259169534	6,005702714	Low
Paradisaeidae	Paradigalla	Paradigalla carunculata	0,760040701	1,807586208	13,80137798	0,193790565	4,597158004	4,131869892	4,974959609	4,597158004	Low
Paradisaeidae	Paradigalla	Paradigalla brevicauda	0,82590435	2,029962175	14,41341122	0,193790565	5,594283642	4,429757762	6,773931079	5,594283642	Low
Paradisaeidae	Astrapia	Astrapia nigra	0,786112872	1,657529708	12,89388088	0,193790565	4,625129629	3,83502855	5,332892874	4,625129629	Low
Paradisaeidae	Astrapia	Astrapia splendidissima	0,743604798	1,71985678	13,24350829	0,193790565	4,266998794	3,953031717	4,620085771	4,266998794	Low
Paradisaeidae	Astrapia	Astrapia rothschildi	0,792762092	2,118130547	15,53865361	0,193790565	5,46841208	4,718901294	5,943502554	5,46841208	Low
Paradisaeidae	Astrapia	Astrapia stephaniae	0,78126649	2,017720894	14,86993403	0,193790565	5,133199044	4,508358539	5,589494099	5,133199044	Low
Paradisaeidae	Astrapia	Astrapia mayeri	0,780426297	2,010719011	14,7389695	0,193790565	5,115744445	4,477333865	5,564998446	5,115744445	Low
Paradisaeidae	Cicinnurus	Cicinnurus regius	0,692108562	1,53045128	11,49934683	0,193790565	3,519626031	3,462329181	3,778349326	3,519626031	Medium
Paradisaeidae	Cicinnurus	Cicinnurus magnificus	0,76864852	1,660783811	12,12781695	0,193790565	4,338862623	3,689196077	4,983211314	4,338862623	Low
Paradisaeidae	Cicinnurus	Cicinnurus respublica	0,728518193	1,320547998	10,29615702	0,142143345	3,564404172	2,596371088	4,004036078	3,564404172	Medium
Paradisaeidae	Paradisornis	Paradisornis rudolphi	0,788138137	2,07667561	15,24735874	0,193790565	5,278720119	4,629029735	5,796732282	5,278720119	Low
Paradisaeidae	Paradisaea	Paradisaea guilielmi	0,7935491	2,180722888	14,87846099	0,193790565	5,45227519	4,641424729	6,024489614	5,45227519	Low
Paradisaeidae	Paradisaea	Paradisaea rubra	0,776548656	2,030531443	13,57046948	0,193790565	5,001507766	4,266862555	5,505778636	5,001507766	Low
Paradisaeidae	Paradisaea	Paradisaea decora	0,766877859	1,927151099	14,44892161	0,193790565	4,7907706	4,353752081	5,216747942	4,7907706	Low
Paradisaeidae	Paradisaea	Paradisaea minor	0,798929179	2,175828949	14,51759707	0,193790565	5,517653183	4,567547166	6,149200993	5,517653183	Low
Paradisaeidae	Paradisaea	Paradisaea apoda	0,79031693	2,096023317	14,14851357	0,193790565	5,225046536	4,431682213	5,865125563	5,225046536	Low
Paradisaeidae	Paradisaea	Paradisaea raggiana	0,784951466	2,102350105	15	0,193790565	5,264011923	4,601792965	5,752463181	5,264011923	Low
Callaeidae	Callaeas	Callaeas wilsoni	0,590499309	1,144208007	25	0,142143345	2,586158638	4,535150079	2,586206328	4,535150079	Low
Callaeidae	Callaeas	Callaeas cinereus	0,590499309	1,144208007	25	0,142143345	2,586158638	4,535150079	2,586206328	4,535150079	Low
Callaeidae	Philesturnus	Philesturnus rufusater	0,590499309	1,144208007	21	0,142143345	2,585876845	3,966576699	2,586206328	3,966576699	Low
Callaeidae	Philesturnus	Philesturnus carunculatus	0,590499309	1,144208007	21	0,142143345	2,585876845	3,966576699	2,586206328	3,966576699	Low
Callaeidae	Heteralocha	Heteralocha acutirostris	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	High
Notiomystidae	Notiomystis	Notiomystis cincta	0,648107941	1,473125101	13,21921898	0,142143345	3,268463987	3,142754176	3,314905626	3,268463987	Low
Melanocharitidae	Melanocharis	Melanocharis arfakiana	0,623690016	1,167688301	9,115992302	0,142143345	2,694692867	2,297486819	2,825071954	2,694692867	Low
Melanocharitidae	Melanocharis	Melanocharis nigra	0,632069267	1,233008821	9,209378426	0,142143345	2,803621272	2,366796678	2,950911704	2,803621272	Low
Melanocharitidae	Melanocharis	Melanocharis longicauda	0,600733581	1,083473788	8,440861655	0,142143345	2,450036745	2,12927751	2,588067093	2,450036745	Low
Melanocharitidae	Melanocharis	Melanocharis versteri	0,614301634	1,127163774	8,769718434	0,142143345	2,606330458	2,213502058	2,719863376	2,606330458	Low
Melanocharitidae	Melanocharis	Melanocharis striativentris	0,624315595	1,16717683	9,099683129	0,142143345	2,69740742	2,29472981	2,828985483	2,69740742	Low
Melanocharitidae	Rhamphocharis	Rhamphocharis crassirostris	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	Low
Melanocharitidae	Rhamphocharis	Rhamphocharis piperata	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	Low
Melanocharitidae	Oedistoma	Oedistoma iliolophus	0,689672489	1,186656209	8,519355889	0,142143345	3,079724082	2,228950669	3,409058234	3,079724082	Low
Melanocharitidae	Oedistoma	Oedistoma pygmaeum	0,581707824	0,845961211	6,73935925	0,142143345	2,075223736	1,683668522	2,236634662	2,075223736	Low
Melanocharitidae	Toxorhamphus	Toxorhamphus novaeguineae	0,632224026	0,996455762	7,14319514	0,142143345	2,420997241	1,870173858	2,71550233	2,420997241	Low
Melanocharitidae	Toxorhamphus	Toxorhamphus poliopterus	0,691534452	1,194000263	8,590657642	0,142143345	3,098126561	2,245385885	3,435853386	3,098126561	Low
Cnemophilidae	Cnemophilus	Cnemophilus loriae	0,7553497	1,81993876	13,35308501	0,193790565	4,478655593	4,054953688	4,907405646	4,478655593	Low
Cnemophilidae	Cnemophilus	Cnemophilus sanguineus	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	Low
Cnemophilidae	Cnemophilus	Cnemophilus macgregorii	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	Low
Cnemophilidae	Loboparadisea	Loboparadisea sericea	0,743770571	1,742157434	12,80636546	0,193790565	4,29084915	3,886296559	4,64490976	4,29084915	Low
Picathartidae	Picathartes	Picathartes gymnocephalus	0,799130731	1,974218652	12,97067557	0,193790565	5,079409499	4,105228251	5,952580972	5,079409499	Low
Picathartidae	Picathartes	Picathartes oreas	0,804239798	2,019653632	13,00866455	0,193790565	5,179894585	4,149220267	6,127944233	5,179894585	Low
Eupetidae	Eupetes	Eupetes macrocerus	0,767887137	1,732522466	11,1655044	0,193790565	4,273251589	3,560545365	5,040771423	4,273251589	Low
Chaetopidae	Chaetops	Chaetops frenatus	0,736387505	1,536985094	11,23168094	0,193790565	3,838482753	3,415725679	4,330431987	3,838482753	Low
Chaetopidae	Chaetops	Chaetops aurantius	0,710613671	1,532053003	11,07370299	0,193790565	3,648145024	3,381134745	3,987641259	3,648145024	Low
Petroicidae	Amalocichla	Amalocichla sclateriana	0,695826638	1,222354028	8,733739884	0,142143345	3,152116162	2,290047539	3,509952894	3,152116162	Low
Petroicidae	Amalocichla	Amalocichla incerta	0,743590747	1,499120194	9,615758225	0,142143345	3,854148886	2,652846274	4,399135456	3,854148886	Low
Petroicidae	Pachycephalopsis	Pachycephalopsis hattamensis	0,698749321	1,226482976	8,729650335	0,142143345	3,173815257	2,293008283	3,545977569	3,173815257	Low
Petroicidae	Pachycephalopsis	Pachycephalopsis poliosoma	0,751436136	1,54389877	9,920958213	0,193790565	3,822651604	3,167293852	4,567009708	3,822651604	Low
Petroicidae	Eugerygone	Eugerygone rubra	0,609624836	0,933569194	6,71297804	0,142143345	2,269085011	1,755073699	2,495207567	2,269085011	Medium
Petroicidae	Petroica	Petroica bivittata	0,614299211	1,474791484	7,651568557	0,142143345	2,901887474	2,352779238	3,067474798	2,901887474	Low
Petroicidae	Petroica	Petroica archboldi	0,635044119	1,564357991	8,088230985	0,193790565	3,000185445	2,828623024	3,30441522	3,000185445	Low
Petroicidae	Petroica	Petroica rosea	0,57014565	1,37589564	9,3	0,142143345	2,644603193	2,50225434	2,702265025	2,644603193	Low
Petroicidae	Petroica	Petroica rodinogaster	0,54046335	1,330330374	8,291485837	0,142143345	2,447768463	2,319812297	2,50643537	2,447768463	Medium
Petroicidae	Petroica	Petroica phoenicea	0,556902953	1,394359702	10,9	0,142143345	2,633595592	2,74552321	2,651201644	2,74552321	Low
Petroicidae	Petroica	Petroica boodang	0,7	1,333333333	10,13417306	0,142143345	3,375980245	2,584314131	3,666666666	3,375980245	Low
Petroicidae	Petroica	Petroica pusilla	0,75	1,333333333	9,672362177	0,142143345	3,736593679	2,518670787	4,333333333	3,736593679	Low
Petroicidae	Petroica	Petroica multicolor	0,7	1,333333333	10,1	0,142143345	3,375980245	2,579456658	3,666666666	3,375980245	Low
Petroicidae	Petroica	Petroica goodenovii	0,575721887	1,398276831	8,076840476	0,142143345	2,657482914	2,347590207	2,755221414	2,657482914	Low
Petroicidae	Petroica	Petroica macrocephala	0,558424133	1,315835066	8,338709439	0,142143345	2,504080363	2,314089921	2,580451579	2,504080363	Medium
Petroicidae	Petroica	Petroica dannefaerdi	0,75	1,333333333	9,672362177	0,142143345	3,736593679	2,518670787	4,333333333	3,736593679	Low
Petroicidae	Petroica	Petroica traversi	0,687993695	2	12	0,193790565	4,022261978	3,93790565	4,205063436	4,022261978	Low
Petroicidae	Petroica	Petroica longipes	0,8	1	9,672362177	0,142143345	3,797097504	2,232718569	5	3,797097504	Low
Petroicidae	Petroica	Petroica australis	0,8	1	9,672362177	0,142143345	3,797097504	2,232718569	5	3,797097504	Low
Petroicidae	Kempiella	Kempiella griseoceps	0,6385926	1,111311487	7,374135583	0,142143345	2,561393302	2,001530253	2,878271986	2,561393302	Low
Petroicidae	Kempiella	Kempiella flavovirescens	0,660574201	1,189972667	7,847683502	0,142143345	2,835170136	2,136321955	3,136124677	2,835170136	Low
Petroicidae	Devioeca	Devioeca papuana	0,658023141	1,180442494	7,777764578	0,142143345	2,813169911	2,118207923	3,104616963	2,813169911	Low
Petroicidae	Cryptomicroeca	Cryptomicroeca flaviventris	0,651591477	1,156898632	8,112232617	0,142143345	2,758409921	2,14555307	3,027092482	2,758409921	Low
Petroicidae	Monachella	Monachella muelleriana	0,690476947	1,310713355	8,614438	0,142143345	3,208554339	2,348889207	3,541490482	3,208554339	Low
Petroicidae	Monachella	Monachella coultasi	0,590499309	1,144208007	9,97001009	0,142143345	2,534393376	2,398737037	2,586206328	2,534393376	Low
Petroicidae	Microeca	Microeca tormenti	0,590499309	1,144208007	9,45	0,142143345	2,50695168	2,324821064	2,586206328	2,50695168	Low
Petroicidae	Microeca	Microeca flavigaster	0,590499309	1,144208007	13,6	0,142143345	2,577426787	2,914715946	2,586206328	2,914715946	Low
Petroicidae	Microeca	Microeca hemixantha	0,637202474	1,02516302	6,166978352	0,142143345	2,351089058	1,756037851	2,781521397	2,351089058	Low
Petroicidae	Microeca	Microeca fascinans	0,65832667	1,181570598	6,963227485	0,142143345	2,711965074	2,003394648	3,108342787	2,711965074	Low
Petroicidae	Drymodes	Drymodes beccarii	0,590499309	1,144208007	7,9	0,142143345	2,466169882	2,104498879	2,586206328	2,466169882	Low
Petroicidae	Drymodes	Drymodes superciliaris	0,590499309	1,144208007	6	0,142143345	2,320573783	1,834426524	2,586206328	2,320573783	Low
Petroicidae	Drymodes	Drymodes brunneopygia	0,743994535	1,501370876	10,31073317	0,193790565	3,731743503	3,208542172	4,407537488	3,731743503	Low
Petroicidae	Plesiodryas	Plesiodryas albonotata	0,70242407	1,252622788	8,957026008	0,142143345	3,222175816	2,347752433	3,613109639	3,222175816	Low
Petroicidae	Poecilodryas	Poecilodryas brachyura	0,68119823	1,152892424	8,707305575	0,142143345	2,996114982	2,226701979	3,289637869	2,996114982	Low
Petroicidae	Poecilodryas	Poecilodryas hypoleuca	0,615148482	1,037890391	8,221559277	0,142143345	2,468828974	2,059001116	2,636295109	2,468828974	Medium
Petroicidae	Poecilodryas	Poecilodryas superciliosa	0,677672027	1,256860912	9	0,142143345	3,079579372	2,357496603	3,359290995	3,079579372	Low
Petroicidae	Poecilodryas	Poecilodryas cerviniventris	0,648658794	1,101366151	8,838992333	0,142143345	2,760831078	2,201218219	2,947602183	2,760831078	Low
Petroicidae	Heteromyias	Heteromyias albispecularis	0,778	1,472161124	17,8	0,142143345	4,778208217	3,793054758	4,976665629	4,778208217	Low
Petroicidae	Heteromyias	Heteromyias armiti	0,778	1,144208007	17,79512596	0,142143345	4,4502551	3,511025182	4,648712512	4,4502551	Low
Petroicidae	Heteromyias	Heteromyias cinereifrons	0,778	1,144208007	17,79025192	0,142143345	4,4502551	3,51033237	4,648712512	4,4502551	Low
Petroicidae	Gennaeodryas	Gennaeodryas placens	0,678186847	1,155974151	8,280520609	0,142143345	2,888594657	2,168681016	3,263367341	2,888594657	Low
Petroicidae	Eopsaltria	Eopsaltria australis	0,71	1,213306268	14,65479452	0,142143345	3,572963566	3,12392437	3,66158213	3,572963566	Low
Petroicidae	Eopsaltria	Eopsaltria griseogularis	0,699039762	1,251564077	18,3	0,142143345	3,54562057	3,674885786	3,574262141	3,674885786	Low
Petroicidae	Quoyornis	Quoyornis georgianus	0,771	1,247595061	18,3	0,142143345	4,446025525	3,671480939	4,614407288	4,446025525	Low
Petroicidae	Tregellasia	Tregellasia leucops	0,595482092	1,246072257	18	0,142143345	2,716555013	3,627531588	2,7181507	3,627531588	Low
Petroicidae	Tregellasia	Tregellasia capito	0,565640766	1,172253938	14	0,142143345	2,469689074	2,995632672	2,474495773	2,995632672	Low
Petroicidae	Melanodryas	Melanodryas cucullata	0,681524251	1,074240404	9,6	0,142143345	2,993241502	2,286120392	3,21419691	2,993241502	Low
Petroicidae	Melanodryas	Melanodryas vittata	0,675727623	1,08168652	7,994021814	0,142143345	2,801963888	2,06422898	3,165513793	2,801963888	Low
Petroicidae	Peneothello	Peneothello sigillata	0,723999822	1,396327813	8,97441418	0,142143345	3,499159458	2,473502358	4,019513882	3,499159458	Low
Petroicidae	Peneothello	Peneothello cryptoleuca	0,662796266	1,091533571	7,792024466	0,142143345	2,74763334	2,04396376	3,057099783	2,74763334	Low
Petroicidae	Peneothello	Peneothello cyanus	0,729047295	1,421670665	9,13512135	0,142143345	3,556348027	2,518086347	4,112351664	3,556348027	Low
Petroicidae	Peneothello	Peneothello bimaculata	0,674798085	1,140855927	8,164053216	0,142143345	2,856479149	2,139156682	3,21586857	2,856479149	Low
Petroicidae	Peneoenanthe	Peneoenanthe pulverulenta	0,655513674	1,201695747	8,230076353	0,142143345	2,82220524	2,200733276	3,104568588	2,82220524	Low
Hyliotidae	Hyliota	Hyliota flavigaster	0,649110252	1,147995378	7,446131298	0,142143345	2,640667131	2,043233485	2,997893404	2,640667131	Low
Hyliotidae	Hyliota	Hyliota usambara	0,628329117	0,986804408	7,084231085	0,142143345	2,395821274	1,853513032	2,677356845	2,395821274	Low
Hyliotidae	Hyliota	Hyliota australis	0,599295994	1,039715341	7,278649752	0,142143345	2,335421475	1,926538347	2,535323034	2,335421475	Low
Hyliotidae	Hyliota	Hyliota violacea	0,653976176	1,05448062	7,503417914	0,142143345	2,667528539	1,971154139	2,94445504	2,667528539	Low
Stenostiridae	Stenostira	Stenostira scita	0,547571658	0,952573785	7,063105653	0,142143345	2,058000619	1,821145224	2,162868559	2,058000619	Low
Stenostiridae	Chelidorhynx	Chelidorhynx hypoxanthus	0,587542833	1,096925782	8,000751108	0,142143345	2,406176088	2,078258607	2,52141996	2,406176088	Low
Stenostiridae	Culicicapa	Culicicapa ceylonensis	0,551631835	0,929063188	6,665770709	0,142143345	2,0488517	1,744497984	2,159373183	2,0488517	Low
Stenostiridae	Culicicapa	Culicicapa helianthea	0,606665669	0,933569194	6,747632072	0,142143345	2,257621566	1,75999954	2,475935627	2,257621566	Low
Stenostiridae	Elminia	Elminia nigromitrata	0,569609144	1,076769311	7,087865939	0,142143345	2,261349277	1,931206693	2,400238748	2,261349277	Low
Stenostiridae	Elminia	Elminia albonotata	0,570880768	1,080732456	7,4	0,142143345	2,269968553	1,978974283	2,411087111	2,269968553	Low
Stenostiridae	Elminia	Elminia albiventris	0,568619831	1,073698043	7,046695127	0,142143345	2,254662176	1,922719828	2,391838912	2,254662176	Low
Stenostiridae	Elminia	Elminia longicauda	0,597935462	1,13974349	7,447749669	0,142143345	2,430248652	2,036384589	2,626906384	2,430248652	Low
Stenostiridae	Elminia	Elminia albicauda	0,564097431	1,059790617	7,191612623	0,142143345	2,224299783	1,931388308	2,353881249	2,224299783	Low
Paridae	Cephalopyrus	Cephalopyrus flammiceps	0,491339977	0,877154555	6,69352385	0,142143345	1,79437544	1,703912742	1,843104216	1,79437544	Low
Paridae	Sylviparus	Sylviparus modestus	0,447400174	0,81496446	6,290428993	0,142143345	1,57608292	1,593265304	1,624592247	1,593265304	Medium
Paridae	Melanochlora	Melanochlora sultanea	0,548182568	1,046221655	8,006518981	0,142143345	2,193731989	2,035581599	2,259505006	2,193731989	Low
Paridae	Pardaliparus	Pardaliparus venustulus	0,429646143	0,815285773	6,561307103	0,142143345	1,549614055	1,632044465	1,568583288	1,632044465	Medium
Paridae	Pardaliparus	Pardaliparus elegans	0,627139483	1,012992513	7,396001262	0,142143345	2,417282334	1,920294728	2,69496058	2,417282334	Low
Paridae	Pardaliparus	Pardaliparus amabilis	0,584523959	0,97010949	7,344184121	0,142143345	2,209893752	1,876141779	2,376987147	2,209893752	Low
Paridae	Periparus	Periparus ater	0,372	1	9,416666667	0,142143345	1,591128717	2,196373154	1,592356688	2,196373154	Low
Paridae	Periparus	Periparus rufonuchalis	0,548305558	1,088746064	8,477630745	0,142143345	2,236739923	2,139026848	2,302632061	2,236739923	Low
Paridae	Periparus	Periparus rubidiventris	0,652606808	1,304186818	9,419512338	0,142143345	2,985284715	2,457726333	3,182769424	2,985284715	Low
Paridae	Baeolophus	Baeolophus wollweberi	0,642	1	8,177534441	0,142143345	2,555563954	2,020238754	2,793296089	2,555563954	Low
Paridae	Baeolophus	Baeolophus bicolor	0,591404454	1,081069272	13,3	0,142143345	2,514387171	2,817908958	2,528477252	2,817908958	Low
Paridae	Baeolophus	Baeolophus atricristatus	0,577181405	1,037162428	13,25	0,142143345	2,391978191	2,773136012	2,402242895	2,773136012	Low
Paridae	Baeolophus	Baeolophus ridgwayi	0,586	0,995257393	8,84206017	0,142143345	2,336777188	2,110628187	2,41071633	2,336777188	Low
Paridae	Baeolophus	Baeolophus inornatus	0,619	0,997354874	8,83	0,142143345	2,500326492	2,110713252	2,62202679	2,500326492	Low
Paridae	Lophophanes	Lophophanes dichrous	0,546748212	1,13776476	9,140982656	0,142143345	2,304577429	2,275368923	2,344043977	2,304577429	Low
Paridae	Lophophanes	Lophophanes cristatus	0,440623302	1	11,58316667	0,142143345	1,787061362	2,504326711	1,787704071	2,504326711	Low
